time_min,rain_mm_hr,Pe_mm_hr,flooded_ha,lake_rise_m,mean_depth_m,outflow_south_cms,outflow_south_cfs,outflow_total_cms,outflow_total_cfs
47.33333333333333,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.666666666666664,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.333333333333336,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.666666666666664,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.33333333333333,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.666666666666664,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.333333333333336,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.666666666666664,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.33333333333333,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.66666666666667,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.333333333333336,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.666666666666664,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.33333333333333,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.66666666666667,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.333333333333336,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.666666666666664,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.333333333333336,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.66666666666667,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.333333333333336,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.666666666666664,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.333333333333336,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.66666666666667,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.333333333333336,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.666666666666664,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0254,0.007171943838812922,0.0,0.0,0.0,0.0,0.0,0.0,0.0
