date,station_id,elevation_ft_navd88,elevation_m_navd88
1959-07-01,JOHNS,95.01,28.959
1959-07-01,JOHNS,96.05,29.276
1959-07-01,JOHNS,96.05,29.276
1959-10-01,JOHNS,97.07,29.5869
1959-10-01,JOHNS,98.11,29.9039
1959-10-01,JOHNS,98.11,29.9039
1960-08-01,JOHNS,97.42,29.6936
1960-08-01,JOHNS,98.46,30.0106
1960-08-01,JOHNS,98.46,30.0106
1960-10-01,JOHNS,97.35,29.6723
1960-10-01,JOHNS,98.39,29.9893
1960-10-01,JOHNS,98.39,29.9893
1960-11-01,JOHNS,96.68,29.4681
1960-11-01,JOHNS,97.72,29.7851
1960-11-01,JOHNS,97.72,29.7851
1960-12-01,JOHNS,96.11,29.2943
1960-12-01,JOHNS,97.15,29.6113
1960-12-01,JOHNS,97.15,29.6113
1961-01-01,JOHNS,95.96,29.2486
1961-01-01,JOHNS,97.0,29.5656
1961-01-01,JOHNS,97.0,29.5656
1961-02-01,JOHNS,95.99,29.2578
1961-02-01,JOHNS,97.03,29.5747
1961-02-01,JOHNS,97.03,29.5747
1961-03-01,JOHNS,95.71,29.1724
1961-03-01,JOHNS,96.75,29.4894
1961-03-01,JOHNS,96.75,29.4894
1961-04-01,JOHNS,95.23,29.0261
1961-04-01,JOHNS,96.27,29.3431
1961-04-01,JOHNS,96.27,29.3431
1961-05-01,JOHNS,94.43,28.7823
1961-05-01,JOHNS,95.47,29.0993
1961-05-01,JOHNS,95.47,29.0993
1961-06-01,JOHNS,94.09,28.6786
1961-06-01,JOHNS,95.13,28.9956
1961-06-01,JOHNS,95.13,28.9956
1961-07-01,JOHNS,94.11,28.6847
1961-07-01,JOHNS,95.15,29.0017
1961-07-01,JOHNS,95.15,29.0017
1961-08-01,JOHNS,93.7,28.5598
1961-08-01,JOHNS,94.74,28.8768
1961-08-01,JOHNS,94.74,28.8768
1961-09-01,JOHNS,93.84,28.6024
1961-09-01,JOHNS,94.88,28.9194
1961-09-01,JOHNS,94.88,28.9194
1961-10-01,JOHNS,93.65,28.5445
1961-10-01,JOHNS,94.69,28.8615
1961-10-01,JOHNS,94.69,28.8615
1961-11-01,JOHNS,93.41,28.4714
1961-11-01,JOHNS,94.45,28.7884
1961-11-01,JOHNS,94.45,28.7884
1961-12-01,JOHNS,92.88,28.3098
1961-12-01,JOHNS,93.92,28.6268
1961-12-01,JOHNS,93.92,28.6268
1962-01-01,JOHNS,92.71,28.258
1962-01-01,JOHNS,93.75,28.575
1962-01-01,JOHNS,93.75,28.575
1962-02-01,JOHNS,92.7,28.255
1962-02-01,JOHNS,93.74,28.572
1962-02-01,JOHNS,93.74,28.572
1962-03-01,JOHNS,92.44,28.1757
1962-03-01,JOHNS,93.48,28.4927
1962-03-01,JOHNS,93.48,28.4927
1962-04-01,JOHNS,91.92,28.0172
1962-04-01,JOHNS,92.96,28.3342
1962-04-01,JOHNS,92.96,28.3342
1962-05-01,JOHNS,91.17,27.7886
1962-05-01,JOHNS,92.21,28.1056
1962-05-01,JOHNS,92.21,28.1056
1962-06-01,JOHNS,91.13,27.7764
1962-06-01,JOHNS,92.17,28.0934
1962-06-01,JOHNS,92.17,28.0934
1962-07-01,JOHNS,90.82,27.6819
1962-07-01,JOHNS,91.86,27.9989
1962-07-01,JOHNS,91.86,27.9989
1962-08-01,JOHNS,90.86,27.6941
1962-08-01,JOHNS,91.9,28.0111
1962-08-01,JOHNS,91.9,28.0111
1962-09-01,JOHNS,91.51,27.8922
1962-09-01,JOHNS,92.55,28.2092
1962-09-01,JOHNS,92.55,28.2092
1962-10-01,JOHNS,91.21,27.8008
1962-10-01,JOHNS,92.25,28.1178
1962-10-01,JOHNS,92.25,28.1178
1962-11-01,JOHNS,91.01,27.7398
1962-11-01,JOHNS,92.05,28.0568
1962-11-01,JOHNS,92.05,28.0568
1962-12-01,JOHNS,90.7,27.6454
1962-12-01,JOHNS,91.74,27.9624
1962-12-01,JOHNS,91.74,27.9624
1963-01-01,JOHNS,90.62,27.621
1963-01-01,JOHNS,91.66,27.938
1963-01-01,JOHNS,91.66,27.938
1963-02-01,JOHNS,90.99,27.7338
1963-02-01,JOHNS,92.03,28.0507
1963-02-01,JOHNS,92.03,28.0507
1963-03-01,JOHNS,91.33,27.8374
1963-03-01,JOHNS,92.37,28.1544
1963-03-01,JOHNS,92.37,28.1544
1963-04-01,JOHNS,90.67,27.6362
1963-04-01,JOHNS,91.71,27.9532
1963-04-01,JOHNS,91.71,27.9532
1963-05-01,JOHNS,90.23,27.5021
1963-05-01,JOHNS,91.27,27.8191
1963-05-01,JOHNS,91.27,27.8191
1963-06-01,JOHNS,90.24,27.5052
1963-06-01,JOHNS,91.28,27.8221
1963-06-01,JOHNS,91.28,27.8221
1963-07-01,JOHNS,90.74,27.6576
1963-07-01,JOHNS,91.78,27.9745
1963-07-01,JOHNS,91.78,27.9745
1963-08-01,JOHNS,90.76,27.6636
1963-08-01,JOHNS,91.8,27.9806
1963-08-01,JOHNS,91.8,27.9806
1963-09-01,JOHNS,91.02,27.7429
1963-09-01,JOHNS,92.06,28.0599
1963-09-01,JOHNS,92.06,28.0599
1963-10-01,JOHNS,90.72,27.6515
1963-10-01,JOHNS,91.76,27.9684
1963-10-01,JOHNS,91.76,27.9684
1963-11-01,JOHNS,90.83,27.685
1963-11-01,JOHNS,91.87,28.002
1963-11-01,JOHNS,91.87,28.002
1963-12-01,JOHNS,90.73,27.6545
1963-12-01,JOHNS,91.77,27.9715
1963-12-01,JOHNS,91.77,27.9715
1964-01-01,JOHNS,91.67,27.941
1964-01-01,JOHNS,92.71,28.258
1964-01-01,JOHNS,92.71,28.258
1964-02-01,JOHNS,92.0,28.0416
1964-02-01,JOHNS,93.04,28.3586
1964-02-01,JOHNS,93.04,28.3586
1964-03-01,JOHNS,92.16,28.0904
1964-03-01,JOHNS,93.2,28.4074
1964-03-01,JOHNS,93.2,28.4074
1964-04-01,JOHNS,92.35,28.1483
1964-04-01,JOHNS,93.39,28.4653
1964-04-01,JOHNS,93.39,28.4653
1964-05-01,JOHNS,92.01,28.0446
1964-05-01,JOHNS,93.05,28.3616
1964-05-01,JOHNS,93.05,28.3616
1964-06-01,JOHNS,91.48,27.8831
1964-06-01,JOHNS,92.52,28.2001
1964-06-01,JOHNS,92.52,28.2001
1964-07-01,JOHNS,91.87,28.002
1964-07-01,JOHNS,92.91,28.319
1964-07-01,JOHNS,92.91,28.319
1964-08-01,JOHNS,92.24,28.1148
1964-08-01,JOHNS,93.28,28.4317
1964-08-01,JOHNS,93.28,28.4317
1964-09-01,JOHNS,94.06,28.6695
1964-09-01,JOHNS,95.1,28.9865
1964-09-01,JOHNS,95.1,28.9865
1964-10-01,JOHNS,93.68,28.5537
1964-10-01,JOHNS,94.72,28.8707
1964-10-01,JOHNS,94.72,28.8707
1964-11-01,JOHNS,93.2,28.4074
1964-11-01,JOHNS,94.24,28.7244
1964-11-01,JOHNS,94.24,28.7244
1964-12-01,JOHNS,93.11,28.3799
1964-12-01,JOHNS,94.15,28.6969
1964-12-01,JOHNS,94.15,28.6969
1965-01-01,JOHNS,92.81,28.2885
1965-01-01,JOHNS,93.85,28.6055
1965-01-01,JOHNS,93.85,28.6055
1965-02-01,JOHNS,92.69,28.2519
1965-02-01,JOHNS,93.73,28.5689
1965-02-01,JOHNS,93.73,28.5689
1965-03-01,JOHNS,92.62,28.2306
1965-03-01,JOHNS,93.66,28.5476
1965-03-01,JOHNS,93.66,28.5476
1965-04-01,JOHNS,92.01,28.0446
1965-04-01,JOHNS,93.05,28.3616
1965-04-01,JOHNS,93.05,28.3616
1965-05-01,JOHNS,91.37,27.8496
1965-05-01,JOHNS,92.41,28.1666
1965-05-01,JOHNS,92.41,28.1666
1965-06-01,JOHNS,91.27,27.8191
1965-06-01,JOHNS,92.31,28.1361
1965-06-01,JOHNS,92.31,28.1361
1965-07-01,JOHNS,91.28,27.8221
1965-07-01,JOHNS,92.32,28.1391
1965-07-01,JOHNS,92.32,28.1391
1965-08-01,JOHNS,91.36,27.8465
1965-08-01,JOHNS,92.4,28.1635
1965-08-01,JOHNS,92.4,28.1635
1965-09-01,JOHNS,91.47,27.8801
1965-09-01,JOHNS,92.51,28.197
1965-09-01,JOHNS,92.51,28.197
1965-10-01,JOHNS,91.66,27.938
1965-10-01,JOHNS,92.7,28.255
1965-10-01,JOHNS,92.7,28.255
1965-11-01,JOHNS,91.49,27.8862
1965-11-01,JOHNS,92.53,28.2031
1965-11-01,JOHNS,92.53,28.2031
1965-12-01,JOHNS,91.47,27.8801
1965-12-01,JOHNS,92.51,28.197
1965-12-01,JOHNS,92.51,28.197
1966-01-01,JOHNS,91.6,27.9197
1966-01-01,JOHNS,92.64,28.2367
1966-01-01,JOHNS,92.64,28.2367
1966-02-01,JOHNS,91.91,28.0142
1966-02-01,JOHNS,92.95,28.3312
1966-02-01,JOHNS,92.95,28.3312
1966-03-01,JOHNS,92.36,28.1513
1966-03-01,JOHNS,93.4,28.4683
1966-03-01,JOHNS,93.4,28.4683
1966-04-01,JOHNS,92.05,28.0568
1966-04-01,JOHNS,93.09,28.3738
1966-04-01,JOHNS,93.09,28.3738
1966-05-01,JOHNS,91.78,27.9745
1966-05-01,JOHNS,92.82,28.2915
1966-05-01,JOHNS,92.82,28.2915
1966-06-01,JOHNS,92.35,28.1483
1966-06-01,JOHNS,93.39,28.4653
1966-06-01,JOHNS,93.39,28.4653
1966-07-01,JOHNS,92.77,28.2763
1966-07-01,JOHNS,93.81,28.5933
1966-07-01,JOHNS,93.81,28.5933
1966-08-01,JOHNS,93.97,28.6421
1966-08-01,JOHNS,95.01,28.959
1966-08-01,JOHNS,95.01,28.959
1966-09-01,JOHNS,93.92,28.6268
1966-09-01,JOHNS,94.96,28.9438
1966-09-01,JOHNS,94.96,28.9438
1966-10-01,JOHNS,93.69,28.5567
1966-10-01,JOHNS,94.73,28.8737
1966-10-01,JOHNS,94.73,28.8737
1966-11-01,JOHNS,93.23,28.4165
1966-11-01,JOHNS,94.27,28.7335
1966-11-01,JOHNS,94.27,28.7335
1966-12-01,JOHNS,92.82,28.2915
1966-12-01,JOHNS,93.86,28.6085
1966-12-01,JOHNS,93.86,28.6085
1967-01-01,JOHNS,92.52,28.2001
1967-01-01,JOHNS,93.56,28.5171
1967-01-01,JOHNS,93.56,28.5171
1967-02-01,JOHNS,92.6,28.2245
1967-02-01,JOHNS,93.64,28.5415
1967-02-01,JOHNS,93.64,28.5415
1967-03-01,JOHNS,92.39,28.1605
1967-03-01,JOHNS,93.43,28.4775
1967-03-01,JOHNS,93.43,28.4775
1967-04-01,JOHNS,91.72,27.9563
1967-04-01,JOHNS,92.76,28.2732
1967-04-01,JOHNS,92.76,28.2732
1967-05-01,JOHNS,90.81,27.6789
1967-05-01,JOHNS,91.85,27.9959
1967-05-01,JOHNS,91.85,27.9959
1967-06-01,JOHNS,90.88,27.7002
1967-06-01,JOHNS,91.92,28.0172
1967-06-01,JOHNS,91.92,28.0172
1967-07-01,JOHNS,90.98,27.7307
1967-07-01,JOHNS,92.02,28.0477
1967-07-01,JOHNS,92.02,28.0477
1967-08-01,JOHNS,91.98,28.0355
1967-08-01,JOHNS,93.02,28.3525
1967-08-01,JOHNS,93.02,28.3525
1967-09-01,JOHNS,91.84,27.9928
1967-09-01,JOHNS,92.88,28.3098
1967-09-01,JOHNS,92.88,28.3098
1967-10-01,JOHNS,91.86,27.9989
1967-10-01,JOHNS,92.9,28.3159
1967-10-01,JOHNS,92.9,28.3159
1967-11-01,JOHNS,91.36,27.8465
1967-11-01,JOHNS,92.4,28.1635
1967-11-01,JOHNS,92.4,28.1635
1967-12-01,JOHNS,91.08,27.7612
1967-12-01,JOHNS,92.12,28.0782
1967-12-01,JOHNS,92.12,28.0782
1968-01-01,JOHNS,90.69,27.6423
1968-01-01,JOHNS,91.73,27.9593
1968-01-01,JOHNS,91.73,27.9593
1968-02-01,JOHNS,90.44,27.5661
1968-02-01,JOHNS,91.48,27.8831
1968-02-01,JOHNS,91.48,27.8831
1968-03-01,JOHNS,90.08,27.4564
1968-03-01,JOHNS,91.12,27.7734
1968-03-01,JOHNS,91.12,27.7734
1968-04-01,JOHNS,89.5,27.2796
1968-04-01,JOHNS,90.54,27.5966
1968-04-01,JOHNS,90.54,27.5966
1968-05-01,JOHNS,89.37,27.24
1968-05-01,JOHNS,90.41,27.557
1968-05-01,JOHNS,90.41,27.557
1968-06-01,JOHNS,89.79,27.368
1968-06-01,JOHNS,90.83,27.685
1968-06-01,JOHNS,90.83,27.685
1968-06-01,JOHNS,90.86,27.6941
1968-06-01,JOHNS,91.9,28.0111
1968-06-01,JOHNS,91.9,28.0111
1968-07-01,JOHNS,92.02,28.0477
1968-07-01,JOHNS,93.06,28.3647
1968-07-01,JOHNS,93.06,28.3647
1968-08-01,JOHNS,92.45,28.1788
1968-08-01,JOHNS,93.49,28.4958
1968-08-01,JOHNS,93.49,28.4958
1968-09-01,JOHNS,93.02,28.3525
1968-09-01,JOHNS,94.06,28.6695
1968-09-01,JOHNS,94.06,28.6695
1968-10-01,JOHNS,93.08,28.3708
1968-10-01,JOHNS,94.12,28.6878
1968-10-01,JOHNS,94.12,28.6878
1968-11-01,JOHNS,93.29,28.4348
1968-11-01,JOHNS,94.33,28.7518
1968-11-01,JOHNS,94.33,28.7518
1968-12-01,JOHNS,93.06,28.3647
1968-12-01,JOHNS,94.1,28.6817
1968-12-01,JOHNS,94.1,28.6817
1969-01-01,JOHNS,92.96,28.3342
1969-01-01,JOHNS,94.0,28.6512
1969-01-01,JOHNS,94.0,28.6512
1969-02-01,JOHNS,93.08,28.3708
1969-02-01,JOHNS,94.12,28.6878
1969-02-01,JOHNS,94.12,28.6878
1969-03-01,JOHNS,93.66,28.5476
1969-03-01,JOHNS,94.7,28.8646
1969-03-01,JOHNS,94.7,28.8646
1969-04-01,JOHNS,93.55,28.514
1969-04-01,JOHNS,94.59,28.831
1969-04-01,JOHNS,94.59,28.831
1969-06-01,JOHNS,92.72,28.2611
1969-06-01,JOHNS,93.76,28.578
1969-06-01,JOHNS,93.76,28.578
1969-07-01,JOHNS,92.39,28.1605
1969-07-01,JOHNS,93.43,28.4775
1969-07-01,JOHNS,93.43,28.4775
1969-08-01,JOHNS,92.54,28.2062
1969-08-01,JOHNS,93.58,28.5232
1969-08-01,JOHNS,93.58,28.5232
1969-10-01,JOHNS,95.24,29.0292
1969-10-01,JOHNS,96.28,29.3461
1969-10-01,JOHNS,96.28,29.3461
1969-11-01,JOHNS,95.24,29.0292
1969-11-01,JOHNS,96.28,29.3461
1969-11-01,JOHNS,96.28,29.3461
1969-12-01,JOHNS,95.96,29.2486
1969-12-01,JOHNS,97.0,29.5656
1969-12-01,JOHNS,97.0,29.5656
1970-01-01,JOHNS,96.48,29.4071
1970-01-01,JOHNS,97.52,29.7241
1970-01-01,JOHNS,97.52,29.7241
1970-03-01,JOHNS,96.84,29.5168
1970-03-01,JOHNS,97.88,29.8338
1970-03-01,JOHNS,97.88,29.8338
1970-04-01,JOHNS,96.12,29.2974
1970-04-01,JOHNS,97.16,29.6144
1970-04-01,JOHNS,97.16,29.6144
1970-05-01,JOHNS,95.36,29.0657
1970-05-01,JOHNS,96.4,29.3827
1970-05-01,JOHNS,96.4,29.3827
1970-06-01,JOHNS,95.43,29.0871
1970-06-01,JOHNS,96.47,29.4041
1970-06-01,JOHNS,96.47,29.4041
1970-07-01,JOHNS,95.65,29.1541
1970-07-01,JOHNS,96.69,29.4711
1970-07-01,JOHNS,96.69,29.4711
1970-08-01,JOHNS,95.71,29.1724
1970-08-01,JOHNS,96.75,29.4894
1970-08-01,JOHNS,96.75,29.4894
1970-10-01,JOHNS,95.29,29.0444
1970-10-01,JOHNS,96.33,29.3614
1970-10-01,JOHNS,96.33,29.3614
1971-01-01,JOHNS,93.9,28.6207
1971-01-01,JOHNS,94.19,28.7091
1971-01-01,JOHNS,94.94,28.9377
1971-01-01,JOHNS,94.94,28.9377
1971-01-01,JOHNS,95.23,29.0261
1971-01-01,JOHNS,95.23,29.0261
1971-02-01,JOHNS,94.13,28.6908
1971-02-01,JOHNS,95.17,29.0078
1971-02-01,JOHNS,95.17,29.0078
1971-03-01,JOHNS,93.63,28.5384
1971-03-01,JOHNS,94.67,28.8554
1971-03-01,JOHNS,94.67,28.8554
1971-04-01,JOHNS,93.31,28.4409
1971-04-01,JOHNS,94.35,28.7579
1971-04-01,JOHNS,94.35,28.7579
1971-05-01,JOHNS,92.62,28.2306
1971-05-01,JOHNS,93.66,28.5476
1971-05-01,JOHNS,93.66,28.5476
1971-06-01,JOHNS,88.99,27.1242
1971-06-01,JOHNS,90.03,27.4411
1971-06-01,JOHNS,90.03,27.4411
1971-07-01,JOHNS,92.31,28.1361
1971-07-01,JOHNS,93.35,28.4531
1971-07-01,JOHNS,93.35,28.4531
1971-08-01,JOHNS,92.75,28.2702
1971-08-01,JOHNS,93.79,28.5872
1971-08-01,JOHNS,93.79,28.5872
1971-09-01,JOHNS,93.33,28.447
1971-09-01,JOHNS,94.37,28.764
1971-09-01,JOHNS,94.37,28.764
1971-10-01,JOHNS,93.07,28.3677
1971-10-01,JOHNS,94.11,28.6847
1971-10-01,JOHNS,94.11,28.6847
1971-12-01,JOHNS,92.71,28.258
1971-12-01,JOHNS,93.75,28.575
1971-12-01,JOHNS,93.75,28.575
1972-01-01,JOHNS,92.28,28.1269
1972-01-01,JOHNS,93.32,28.4439
1972-01-01,JOHNS,93.32,28.4439
1972-03-01,JOHNS,92.05,28.0568
1972-03-01,JOHNS,93.09,28.3738
1972-03-01,JOHNS,93.09,28.3738
1972-04-01,JOHNS,91.85,27.9959
1972-04-01,JOHNS,92.89,28.3129
1972-04-01,JOHNS,92.89,28.3129
1972-06-01,JOHNS,91.76,27.9684
1972-06-01,JOHNS,92.8,28.2854
1972-06-01,JOHNS,92.8,28.2854
1972-11-01,JOHNS,91.03,27.7459
1972-11-01,JOHNS,92.07,28.0629
1972-11-01,JOHNS,92.07,28.0629
1972-12-01,JOHNS,90.93,27.7155
1972-12-01,JOHNS,91.97,28.0325
1972-12-01,JOHNS,91.97,28.0325
1973-03-01,JOHNS,91.24,27.81
1973-03-01,JOHNS,92.28,28.1269
1973-03-01,JOHNS,92.28,28.1269
1973-04-01,JOHNS,90.93,27.7155
1973-04-01,JOHNS,91.97,28.0325
1973-04-01,JOHNS,91.97,28.0325
1973-05-01,JOHNS,90.48,27.5783
1973-05-01,JOHNS,91.52,27.8953
1973-05-01,JOHNS,91.52,27.8953
1973-06-01,JOHNS,93.33,28.447
1973-06-01,JOHNS,94.37,28.764
1973-06-01,JOHNS,94.37,28.764
1973-07-01,JOHNS,89.79,27.368
1973-07-01,JOHNS,90.83,27.685
1973-07-01,JOHNS,90.83,27.685
1973-08-01,JOHNS,89.81,27.3741
1973-08-01,JOHNS,90.85,27.6911
1973-08-01,JOHNS,90.85,27.6911
1973-11-01,JOHNS,90.1,27.4625
1973-11-01,JOHNS,91.14,27.7795
1973-11-01,JOHNS,91.14,27.7795
1973-12-01,JOHNS,89.82,27.3771
1973-12-01,JOHNS,90.86,27.6941
1973-12-01,JOHNS,90.86,27.6941
1974-03-01,JOHNS,88.96,27.115
1974-03-01,JOHNS,90.0,27.432
1974-03-01,JOHNS,90.0,27.432
1974-10-01,JOHNS,90.55,27.5996
1974-10-01,JOHNS,91.59,27.9166
1974-10-01,JOHNS,91.59,27.9166
1975-05-01,JOHNS,87.82,26.7675
1975-05-01,JOHNS,88.86,27.0845
1975-05-01,JOHNS,88.86,27.0845
1975-11-01,JOHNS,90.44,27.5661
1975-11-01,JOHNS,91.48,27.8831
1975-11-01,JOHNS,91.48,27.8831
1976-01-01,JOHNS,89.61,27.3131
1976-01-01,JOHNS,90.65,27.6301
1976-01-01,JOHNS,90.65,27.6301
1976-03-01,JOHNS,89.08,27.1516
1976-03-01,JOHNS,90.12,27.4686
1976-03-01,JOHNS,90.12,27.4686
1976-05-01,JOHNS,88.47,26.9657
1976-05-01,JOHNS,89.51,27.2826
1976-05-01,JOHNS,89.51,27.2826
1976-06-01,JOHNS,89.38,27.243
1976-06-01,JOHNS,90.42,27.56
1976-06-01,JOHNS,90.42,27.56
1976-07-01,JOHNS,90.16,27.4808
1976-07-01,JOHNS,91.2,27.7978
1976-07-01,JOHNS,91.2,27.7978
1976-08-01,JOHNS,91.22,27.8039
1976-08-01,JOHNS,92.26,28.1208
1976-08-01,JOHNS,92.26,28.1208
1976-09-01,JOHNS,91.56,27.9075
1976-09-01,JOHNS,92.6,28.2245
1976-09-01,JOHNS,92.6,28.2245
1976-11-01,JOHNS,91.11,27.7703
1976-11-01,JOHNS,92.15,28.0873
1976-11-01,JOHNS,92.15,28.0873
1977-04-01,JOHNS,90.06,27.4503
1977-04-01,JOHNS,91.1,27.7673
1977-04-01,JOHNS,91.1,27.7673
1977-06-01,JOHNS,89.15,27.1729
1977-06-01,JOHNS,90.19,27.4899
1977-06-01,JOHNS,90.19,27.4899
1977-08-01,JOHNS,89.94,27.4137
1977-09-01,JOHNS,89.52,27.2857
1977-09-01,JOHNS,90.56,27.6027
1977-09-01,JOHNS,90.56,27.6027
1977-10-01,JOHNS,88.96,27.115
1977-10-01,JOHNS,90.0,27.432
1977-10-01,JOHNS,90.0,27.432
1978-02-01,JOHNS,88.68,27.0297
1978-02-01,JOHNS,89.72,27.3467
1978-02-01,JOHNS,89.72,27.3467
1978-03-01,JOHNS,89.35,27.2339
1978-03-01,JOHNS,90.39,27.5509
1978-03-01,JOHNS,90.39,27.5509
1978-05-01,JOHNS,88.77,27.0571
1978-05-01,JOHNS,89.81,27.3741
1978-05-01,JOHNS,89.81,27.3741
1978-06-01,JOHNS,88.73,27.0449
1978-06-01,JOHNS,89.77,27.3619
1978-06-01,JOHNS,89.77,27.3619
1978-07-01,JOHNS,89.14,27.1699
1978-07-01,JOHNS,90.18,27.4869
1978-07-01,JOHNS,90.18,27.4869
1978-09-01,JOHNS,89.29,27.2156
1978-09-01,JOHNS,90.33,27.5326
1978-09-01,JOHNS,90.33,27.5326
1978-10-01,JOHNS,88.34,26.926
1978-10-01,JOHNS,89.38,27.243
1978-10-01,JOHNS,89.38,27.243
1979-02-01,JOHNS,87.79,26.7584
1979-02-01,JOHNS,88.83,27.0754
1979-02-01,JOHNS,88.83,27.0754
1979-04-01,JOHNS,87.84,26.7736
1979-04-01,JOHNS,88.88,27.0906
1979-04-01,JOHNS,88.88,27.0906
1979-05-01,JOHNS,88.51,26.9778
1979-05-01,JOHNS,89.55,27.2948
1979-05-01,JOHNS,89.55,27.2948
1979-06-01,JOHNS,88.17,26.8742
1979-06-01,JOHNS,89.21,27.1912
1979-06-01,JOHNS,89.21,27.1912
1979-07-01,JOHNS,87.79,26.7584
1979-07-01,JOHNS,88.83,27.0754
1979-07-01,JOHNS,88.83,27.0754
1979-09-01,JOHNS,88.14,26.8651
1979-09-01,JOHNS,89.18,27.1821
1979-09-01,JOHNS,89.18,27.1821
1979-10-01,JOHNS,89.91,27.4046
1979-10-01,JOHNS,90.95,27.7216
1979-10-01,JOHNS,90.95,27.7216
1980-07-01,JOHNS,87.88,26.7858
1980-07-01,JOHNS,88.92,27.1028
1980-07-01,JOHNS,88.92,27.1028
1980-10-01,JOHNS,87.1,26.5481
1980-10-01,JOHNS,88.14,26.8651
1980-10-01,JOHNS,88.14,26.8651
1980-12-01,JOHNS,86.96,26.5054
1980-12-01,JOHNS,88.0,26.8224
1980-12-01,JOHNS,88.0,26.8224
1981-01-01,JOHNS,86.58,26.3896
1981-01-01,JOHNS,87.62,26.7066
1981-01-01,JOHNS,87.62,26.7066
1981-02-01,JOHNS,86.99,26.5146
1981-02-01,JOHNS,88.03,26.8315
1981-02-01,JOHNS,88.03,26.8315
1981-03-01,JOHNS,86.26,26.292
1981-03-01,JOHNS,87.3,26.609
1981-03-01,JOHNS,87.3,26.609
1981-04-01,JOHNS,85.74,26.1336
1981-04-01,JOHNS,86.78,26.4505
1981-04-01,JOHNS,86.78,26.4505
1981-05-01,JOHNS,84.81,25.8501
1981-05-01,JOHNS,85.85,26.1671
1981-05-01,JOHNS,85.85,26.1671
1981-07-01,JOHNS,84.53,25.7647
1981-07-01,JOHNS,85.57,26.0817
1981-07-01,JOHNS,85.57,26.0817
1981-08-01,JOHNS,84.52,25.7617
1981-08-01,JOHNS,85.05,25.9232
1981-08-01,JOHNS,85.56,26.0787
1981-08-01,JOHNS,85.56,26.0787
1981-08-01,JOHNS,86.09,26.2402
1981-08-01,JOHNS,86.09,26.2402
1981-10-01,JOHNS,85.54,26.0726
1981-10-01,JOHNS,86.58,26.3896
1981-10-01,JOHNS,86.58,26.3896
1981-11-01,JOHNS,85.53,26.0695
1981-11-01,JOHNS,86.57,26.3865
1981-11-01,JOHNS,86.57,26.3865
1981-12-01,JOHNS,85.28,25.9933
1981-12-01,JOHNS,86.32,26.3103
1981-12-01,JOHNS,86.32,26.3103
1982-02-01,JOHNS,86.87,26.478
1982-02-01,JOHNS,87.91,26.795
1982-02-01,JOHNS,87.91,26.795
1982-03-01,JOHNS,86.93,26.4963
1982-03-01,JOHNS,87.97,26.8133
1982-03-01,JOHNS,87.97,26.8133
1982-04-01,JOHNS,88.07,26.8437
1982-04-01,JOHNS,89.11,27.1607
1982-04-01,JOHNS,89.11,27.1607
1982-05-01,JOHNS,86.98,26.5115
1982-05-01,JOHNS,88.02,26.8285
1982-05-01,JOHNS,88.02,26.8285
1982-06-01,JOHNS,88.64,27.0175
1982-06-01,JOHNS,89.68,27.3345
1982-06-01,JOHNS,89.68,27.3345
1982-07-01,JOHNS,88.48,26.9687
1982-07-01,JOHNS,89.52,27.2857
1982-07-01,JOHNS,89.52,27.2857
1982-09-01,JOHNS,89.71,27.3436
1982-09-01,JOHNS,90.75,27.6606
1982-09-01,JOHNS,90.75,27.6606
1982-10-01,JOHNS,90.55,27.5996
1982-10-01,JOHNS,91.59,27.9166
1982-10-01,JOHNS,91.59,27.9166
1982-11-01,JOHNS,90.26,27.5112
1982-11-01,JOHNS,91.3,27.8282
1982-11-01,JOHNS,91.3,27.8282
1983-01-01,JOHNS,89.71,27.3436
1983-01-01,JOHNS,90.75,27.6606
1983-01-01,JOHNS,90.75,27.6606
1983-02-01,JOHNS,90.53,27.5935
1983-02-01,JOHNS,91.57,27.9105
1983-02-01,JOHNS,91.57,27.9105
1983-03-01,JOHNS,91.28,27.8221
1983-03-01,JOHNS,92.32,28.1391
1983-03-01,JOHNS,92.32,28.1391
1983-04-01,JOHNS,91.31,27.8313
1983-04-01,JOHNS,92.35,28.1483
1983-04-01,JOHNS,92.35,28.1483
1983-05-01,JOHNS,90.72,27.6515
1983-05-01,JOHNS,91.76,27.9684
1983-05-01,JOHNS,91.76,27.9684
1983-07-01,JOHNS,91.27,27.8191
1983-07-01,JOHNS,92.31,28.1361
1983-07-01,JOHNS,92.31,28.1361
1983-08-01,JOHNS,91.09,27.7642
1983-08-01,JOHNS,91.17,27.7886
1983-08-01,JOHNS,92.13,28.0812
1983-08-01,JOHNS,92.13,28.0812
1983-08-01,JOHNS,92.21,28.1056
1983-08-01,JOHNS,92.21,28.1056
1983-10-01,JOHNS,91.25,27.813
1983-10-01,JOHNS,92.29,28.13
1983-10-01,JOHNS,92.29,28.13
1983-11-01,JOHNS,91.3,27.8282
1983-11-01,JOHNS,92.34,28.1452
1983-11-01,JOHNS,92.34,28.1452
1983-12-01,JOHNS,91.07,27.7581
1983-12-01,JOHNS,92.11,28.0751
1983-12-01,JOHNS,92.11,28.0751
1984-01-01,JOHNS,91.21,27.8008
1984-01-01,JOHNS,92.25,28.1178
1984-01-01,JOHNS,92.25,28.1178
1984-02-01,JOHNS,91.24,27.81
