time_s,level_rise_m,level_rise_cm
61.73,0.00258,0.258
61.77,0.00258,0.258
61.81,0.00258,0.258
61.85,0.00259,0.259
61.89,0.00259,0.259
61.93,0.00259,0.259
61.97,0.00259,0.259
62.01,0.00260,0.260
62.05,0.00260,0.260
62.09,0.00260,0.260
62.13,0.00261,0.261
62.17,0.00261,0.261
62.21,0.00261,0.261
62.25,0.00261,0.261
62.29,0.00262,0.262
62.33,0.00262,0.262
62.37,0.00262,0.262
62.41,0.00263,0.263
62.45,0.00263,0.263
62.49,0.00263,0.263
62.53,0.00264,0.264
62.57,0.00264,0.264
62.61,0.00264,0.264
62.65,0.00264,0.264
62.69,0.00265,0.265
62.73,0.00265,0.265
62.77,0.00265,0.265
62.81,0.00265,0.265
62.85,0.00266,0.266
62.89,0.00266,0.266
62.92,0.00266,0.266
62.96,0.00267,0.267
63.00,0.00267,0.267
63.04,0.00267,0.267
63.08,0.00267,0.267
63.12,0.00268,0.268
63.16,0.00268,0.268
63.19,0.00268,0.268
63.23,0.00269,0.269
63.27,0.00269,0.269
63.31,0.00269,0.269
63.35,0.00269,0.269
63.39,0.00270,0.270
63.42,0.00270,0.270
63.46,0.00270,0.270
63.50,0.00271,0.271
63.54,0.00271,0.271
63.58,0.00271,0.271
63.61,0.00271,0.271
63.65,0.00272,0.272
63.69,0.00272,0.272
63.73,0.00272,0.272
63.76,0.00272,0.272
63.80,0.00273,0.273
63.84,0.00273,0.273
63.88,0.00273,0.273
63.91,0.00274,0.274
63.95,0.00274,0.274
63.99,0.00274,0.274
64.03,0.00274,0.274
64.06,0.00275,0.275
64.10,0.00275,0.275
64.14,0.00275,0.275
64.17,0.00275,0.275
64.21,0.00276,0.276
64.25,0.00276,0.276
64.28,0.00276,0.276
64.32,0.00277,0.277
64.36,0.00277,0.277
64.39,0.00277,0.277
64.43,0.00277,0.277
64.47,0.00278,0.278
64.50,0.00278,0.278
64.54,0.00278,0.278
64.58,0.00278,0.278
64.61,0.00279,0.279
64.65,0.00279,0.279
64.68,0.00279,0.279
64.72,0.00279,0.279
64.76,0.00280,0.280
64.79,0.00280,0.280
64.83,0.00280,0.280
64.86,0.00281,0.281
64.90,0.00281,0.281
64.94,0.00281,0.281
64.97,0.00281,0.281
65.01,0.00282,0.282
65.04,0.00282,0.282
65.08,0.00282,0.282
65.11,0.00282,0.282
65.15,0.00283,0.283
65.18,0.00283,0.283
65.22,0.00283,0.283
65.26,0.00283,0.283
65.29,0.00284,0.284
65.33,0.00284,0.284
65.36,0.00284,0.284
65.40,0.00284,0.284
65.43,0.00285,0.285
65.47,0.00285,0.285
65.50,0.00285,0.285
65.54,0.00285,0.285
65.57,0.00286,0.286
65.61,0.00286,0.286
65.64,0.00286,0.286
65.68,0.00287,0.287
65.71,0.00287,0.287
65.74,0.00287,0.287
65.78,0.00287,0.287
65.81,0.00288,0.288
65.85,0.00288,0.288
65.88,0.00288,0.288
65.92,0.00288,0.288
65.95,0.00289,0.289
65.99,0.00289,0.289
66.02,0.00289,0.289
66.05,0.00289,0.289
66.09,0.00290,0.290
66.12,0.00290,0.290
66.16,0.00290,0.290
66.19,0.00290,0.290
66.22,0.00291,0.291
66.26,0.00291,0.291
66.29,0.00291,0.291
66.33,0.00291,0.291
66.36,0.00292,0.292
66.39,0.00292,0.292
66.43,0.00292,0.292
66.46,0.00292,0.292
66.49,0.00293,0.293
66.53,0.00293,0.293
66.56,0.00293,0.293
66.59,0.00293,0.293
66.63,0.00294,0.294
66.66,0.00294,0.294
66.69,0.00294,0.294
66.73,0.00294,0.294
66.76,0.00295,0.295
66.79,0.00295,0.295
66.83,0.00295,0.295
66.86,0.00295,0.295
66.89,0.00296,0.296
66.93,0.00296,0.296
66.96,0.00296,0.296
66.99,0.00296,0.296
67.03,0.00297,0.297
67.06,0.00297,0.297
67.09,0.00297,0.297
67.12,0.00297,0.297
67.16,0.00298,0.298
67.19,0.00298,0.298
67.22,0.00298,0.298
67.25,0.00298,0.298
67.29,0.00299,0.299
67.32,0.00299,0.299
67.35,0.00299,0.299
