time_min,rain_mm_hr,Pe_mm_hr,flooded_ha,lake_rise_m,mean_depth_m
113.0,0.6760633333333333,0.0,0.0,0.0,0.0
113.33333333333333,0.6801555555555554,0.0,0.0,0.0,0.0
113.66666666666666,0.6842477777777777,0.0,0.0,0.0,0.0
114.0,0.68834,0.0,0.0,0.0,0.0
114.33333333333333,0.692432222222222,0.0,0.0,0.0,0.0
114.66666666666667,0.6965244444444444,0.0,0.0,0.0,0.0
115.0,0.7006166666666666,0.0,0.0,0.0,0.0
115.33333333333334,0.7047088888888888,0.0,0.0,0.0,0.0
115.66666666666667,0.708801111111111,1.3426463066346095e-05,0.0,0.0,0.0
116.0,0.7128933333333333,0.0001865961635205693,0.0,0.0,0.0
116.33333333333333,0.7169855555555555,0.0003597025927115638,0.0,0.0,0.0
116.66666666666667,0.7210777777777777,0.0005327418006739748,0.0,0.0,0.0
117.0,0.7251699999999999,0.0007057174844504743,0.0,0.0,0.0
117.33333333333333,0.7292622222222223,0.000878628569900286,0.0,0.0,0.0
117.66666666666666,0.7333544444444443,0.0010514782045056847,0.0,0.0,0.0
118.0,0.7374466666666667,0.0012242668878670315,0.0,0.0,0.0
118.33333333333334,0.7415388888888889,0.0013969923218226654,0.0,0.0,0.0
118.66666666666667,0.745631111111111,0.0015696593025360528,0.0,0.0,0.0
119.0,0.7497233333333333,0.0017422653320053882,0.0,0.0,0.0
119.33333333333334,0.7538155555555555,0.0019148127083923328,0.0,0.0,0.0
119.66666666666667,0.7579077777777776,0.0020873029304979696,0.0,0.0,0.0
120.0,0.7619999999999999,0.002259737597043454,0.0,0.0,0.0
120.33333333333333,0.7648222222222222,0.002379862906742858,0.0,0.0,0.0
120.66666666666666,0.7676444444444444,0.0024999354586441314,0.0,0.0,0.0
121.0,0.7704666666666665,0.0026199514557845305,0.0,0.0,0.0
121.33333333333333,0.7732888888888887,0.0027399156943275216,0.0,0.0,0.0
121.66666666666666,0.776111111111111,0.002859827774592816,0.0,0.0,0.0
122.0,0.7789333333333333,0.002979682101056369,0.0,0.0,0.0
122.33333333333333,0.7817555555555554,0.0030994890654056917,0.0,0.0,0.0
122.66666666666666,0.7845777777777777,0.003219242272756162,0.0,0.0,0.0
122.99999999999999,0.7874,0.0033389489173529796,0.0,0.0,0.0
123.33333333333331,0.7902222222222222,0.0034586050023932557,0.0,0.0,0.0
123.66666666666666,0.7930444444444443,0.0035782097285164127,0.0,0.0,0.0
124.00000000000001,0.7958666666666666,0.0036977684914063502,0.0,0.0,0.0
124.33333333333334,0.7986888888888888,0.0038172808913827794,0.0,0.0,0.0
124.66666666666667,0.8015111111111111,0.003936740933241367,0.0,0.0,0.0
125.00000000000001,0.8043333333333333,0.0040561582093090465,0.0,0.0,0.0
125.33333333333334,0.8071555555555555,0.00417552832310264,0.0,0.0,0.0
125.66666666666667,0.8099777777777778,0.004294858868547635,0.0,0.0,0.0
126.0,0.8128000000000001,0.004414135856833923,0.0,0.0,0.0
126.33333333333334,0.8156222222222221,0.0045333772735745015,0.0,0.0,0.0
126.66666666666667,0.8184444444444444,0.004652575125163594,0.0,0.0,0.0
127.0,0.8212666666666666,0.004771728612240622,0.0,0.0,0.0
127.33333333333333,0.8240888888888889,0.00489084013288732,0.0,0.0,0.0
127.66666666666667,0.826911111111111,0.00500990848806282,0.0,0.0,0.0
128.0,0.8297333333333333,0.005128939672971455,0.0,0.0,0.0
128.33333333333334,0.8325555555555556,0.005247928092089182,0.0,0.0,0.0
128.66666666666666,0.8353777777777778,0.005366876543178023,0.0,0.0,0.0
129.0,0.8382,0.005485782628156244,0.0,0.0,0.0
129.33333333333331,0.8410222222222221,0.005604656339031067,0.0,0.0,0.0
129.66666666666666,0.8438444444444444,0.005723495277720758,0.0,0.0,0.0
130.0,0.8466666666666666,0.005842287853496941,0.0,0.0,0.0
130.33333333333331,0.8494888888888888,0.005961046456448571,0.0,0.0,0.0
130.66666666666666,0.8523111111111111,0.006079762293609292,0.0,0.0,0.0
131.0,0.8551333333333333,0.0061984533505921036,0.0,0.0,0.0
131.33333333333334,0.8579555555555556,0.006317105638586895,0.0,0.0,0.0
131.66666666666669,0.8607777777777776,0.006435715960151356,0.0,0.0,0.0
132.0,0.8635999999999999,0.006554300702177329,0.0,0.0,0.0
132.33333333333334,0.8664222222222222,0.006672850272337882,0.0,0.0,0.0
132.66666666666669,0.8692444444444445,0.00679136666903446,0.0,0.0,0.0
133.0,0.8720666666666665,0.006909842298341573,0.0,0.0,0.0
133.33333333333334,0.8748888888888888,0.007028289150667888,0.0,0.0,0.0
133.66666666666669,0.8777111111111111,0.007146704827931671,0.0,0.0,0.0
134.0,0.8805333333333334,0.0072650917282146565,0.0,0.0,0.0
134.33333333333334,0.8833555555555553,0.007383443456632222,0.0,0.0,0.0
134.66666666666666,0.8861777777777776,0.0075017624112661,0.0,0.0,0.0
135.0,0.8889999999999999,0.007620051789558602,0.0,0.0,0.0
135.33333333333334,0.8918222222222222,0.007738316387673194,0.0,0.0,0.0
135.66666666666666,0.8946444444444445,0.007856544215201211,0.0,0.0,0.0
136.0,0.8974666666666665,0.007974756055517673,0.0,0.0,0.0
136.33333333333331,0.9002888888888888,0.008092919134838894,0.0,0.0,0.0
136.66666666666666,0.9031111111111111,0.008211069424390871,0.0,0.0,0.0
137.0,0.9059333333333333,0.008329184542077428,0.0,0.0,0.0
137.33333333333331,0.9087555555555555,0.00844727328086492,0.0,0.0,0.0
137.66666666666666,0.9115777777777776,0.008565336440113924,0.0,0.0,0.0
138.0,0.9143999999999999,0.008683376417906175,0.0,0.0,0.0
138.33333333333331,0.9172222222222222,0.008801378825751272,0.0,0.0,0.0
138.66666666666666,0.9200444444444444,0.008919365246384814,0.0,0.0,0.0
139.0,0.9228666666666667,0.00903732209067698,0.0,0.0,0.0
139.33333333333334,0.9256888888888888,0.009155254154791237,0.0,0.0,0.0
139.66666666666669,0.928511111111111,0.009273151846400651,0.0,0.0,0.0
140.0,0.9313333333333332,0.009391035948880244,0.0,0.0,0.0
