time_min,rain_mm_hr,Pe_mm_hr,flooded_ha,lake_rise_m,mean_depth_m
1350.6666666666667,3.5616444444444446,0.12586822464299985,0.054,0.0,0.06401137262582779
1351.0,3.5644666666666667,0.12600223584513515,0.054400000000000004,0.0,0.06398669630289078
1351.3333333333333,3.5672888888888887,0.12613618309842423,0.055200000000000006,0.0,0.06386004388332367
1351.6666666666667,3.5701111111111112,0.12627018151079028,0.055600000000000004,0.0,0.06383585929870605
1352.0,3.5729333333333333,0.12640410318454087,0.055600000000000004,0.0,0.06390850245952606
1352.3333333333333,3.5757555555555554,0.12653816554575315,0.0568,0.0,0.06368443369865417
1352.6666666666667,3.578577777777778,0.1266721383785807,0.0568,0.0,0.06375391036272049
1353.0,3.5814000000000004,0.12680613679094677,0.056400000000000006,0.0,0.06392015516757965
1353.3333333333335,3.5842222222222215,0.12694010962377433,0.056400000000000006,0.0,0.06398816406726837
1353.6666666666665,3.5870444444444445,0.1270740568770634,0.056400000000000006,0.0,0.06405407190322876
1354.0,3.589866666666667,0.1272080936587372,0.056400000000000006,0.0,0.0641179159283638
1354.3333333333335,3.5926888888888895,0.12734202812225703,0.056400000000000006,0.0,0.0641801729798317
1354.6666666666667,3.5955111111111107,0.1274760265346231,0.056400000000000006,0.0,0.06424147635698318
1355.0,3.5983333333333336,0.12761002494698914,0.0568,0.0,0.06420210748910904
1355.3333333333333,3.601155555555556,0.12774397220027822,0.0568,0.0,0.06426362693309784
1355.6666666666667,3.6039777777777773,0.12787798340241352,0.0568,0.0,0.06432640552520752
1356.0,3.6068,0.12801196902501033,0.058,0.0,0.06409438699483871
1356.3333333333333,3.6096222222222227,0.12814598022714563,0.0584,0.0,0.06406576931476593
1356.6666666666667,3.6124444444444443,0.12827994027020395,0.058800000000000005,0.0,0.06404087692499161
1357.0,3.6152666666666664,0.12841391310303152,0.058800000000000005,0.0,0.06411542743444443
1357.3333333333335,3.618088888888889,0.12854789872562833,0.058800000000000005,0.0,0.06419310718774796
1357.6666666666665,3.620911111111111,0.12868185876868665,0.0596,0.0,0.06408283114433289
1358.0,3.623733333333333,0.12881583160151422,0.060000000000000005,0.0,0.06407219916582108
1358.3333333333333,3.6265555555555555,0.12894988117295725,0.0604,0.0,0.0640646442770958
1358.6666666666667,3.629377777777778,0.12908381563647708,0.0604,0.0,0.06415107101202011
1359.0,3.6322,0.1292178012590739,0.0604,0.0,0.06423809379339218
1359.3333333333333,3.635022222222222,0.12935179967143995,0.0608,0.0,0.06423024088144302
1359.6666666666667,3.6378444444444447,0.129485798083806,0.0608,0.0,0.06431366503238678
1360.0,3.6406666666666663,0.12961977091663357,0.0608,0.0,0.06439387053251266
1360.3333333333333,3.6434888888888888,0.12975376932899962,0.0608,0.0,0.06447038799524307
1360.6666666666665,3.6463111111111113,0.12988775495159643,0.0608,0.0,0.0645429790019989
1361.0,3.649133333333333,0.13002168941511627,0.0608,0.0,0.06461312621831894
1361.3333333333335,3.6519555555555554,0.13015570061725157,0.062,0.0,0.06439807265996933
1361.6666666666665,3.654777777777778,0.13028969902961762,0.062,0.0,0.06446259468793869
1362.0,3.6576000000000004,0.13042368465221443,0.062,0.0,0.06452400237321854
1362.3333333333333,3.660422222222222,0.130557657485042,0.0616,0.0,0.06467781960964203
1362.6666666666667,3.6632444444444445,0.13069165589740805,0.062,0.0,0.06464114040136337
1363.0,3.666066666666667,0.13082566709954335,0.061200000000000004,0.0,0.06489188969135284
1363.3333333333333,3.6688888888888886,0.13095961435283243,0.061200000000000004,0.0,0.06495147943496704
1363.6666666666667,3.671711111111111,0.13109358718566,0.062,0.0,0.06481758505105972
1364.0,3.674533333333333,0.1312275983877953,0.062400000000000004,0.0,0.06478334218263626
1364.3333333333333,3.6773555555555553,0.13136159680016135,0.062400000000000004,0.0,0.0648452565073967
1364.6666666666665,3.6801777777777778,0.13149556963298892,0.0636,0.0,0.06462842971086502
1365.0,3.6830000000000003,0.13162950409650875,0.064,0.0,0.06460350006818771
1365.3333333333335,3.685822222222222,0.13176355366795178,0.064,0.0,0.06467251479625702
1365.6666666666667,3.6886444444444444,0.13189748813147162,0.0644,0.0,0.06465283781290054
1366.0,3.691466666666667,0.13203147375406843,0.0644,0.0,0.06472573429346085
1366.3333333333333,3.694288888888888,0.13216549774597297,0.0644,0.0,0.06480000913143158
1366.6666666666667,3.697111111111111,0.13229947057880054,0.0644,0.0,0.06487532705068588
1367.0,3.6999333333333335,0.13243343062185886,0.0644,0.0,0.06495064496994019
1367.3333333333333,3.702755555555556,0.1325674546137634,0.06520000000000001,0.0,0.06484238058328629
1367.6666666666667,3.705577777777777,0.132701376287514,0.0656,0.0,0.0648263543844223
1368.0,3.7083999999999997,0.13283540027941854,0.0656,0.0,0.06489957123994827
1368.3333333333335,3.7112222222222226,0.13296936032247686,0.06520000000000001,0.0,0.06506327539682388
1368.6666666666665,3.714044444444444,0.13310334594507367,0.0648,0.0,0.06522833555936813
1369.0,3.7168666666666663,0.13323735714720897,0.0656,0.0,0.06511346250772476
1369.3333333333335,3.719688888888889,0.13337135555957502,0.066,0.0,0.06509117037057877
1369.6666666666667,3.722511111111111,0.13350534118217183,0.0664,0.0,0.06506700068712234
1370.0,3.725333333333333,0.13363926285592242,0.0664,0.0,0.06513113528490067
1370.3333333333333,3.7281555555555554,0.1337732996375962,0.066,0.0,0.0652846246957779
1370.6666666666667,3.730977777777778,0.13390729804996226,0.066,0.0,0.06534373760223389
1371.0,3.7338,0.1340412580930206,0.0656,0.0,0.06549432873725891
1371.3333333333333,3.736622222222222,0.1341752181360789,0.0656,0.0,0.06554962694644928
1371.6666666666667,3.7394444444444446,0.1343092293382142,0.066,0.0,0.06550868600606918
1372.0,3.7422666666666666,0.13444320217104178,0.0664,0.0,0.06546692550182343
1372.3333333333335,3.7450888888888887,0.1345771622141001,0.0664,0.0,0.06551766395568848
1372.6666666666665,3.747911111111111,0.1347111478366969,0.0668,0.0,0.0654761865735054
1373.0,3.750733333333333,0.1348451846183707,0.0668,0.0,0.06552819907665253
1373.3333333333333,3.7535555555555558,0.13497913187165977,0.0668,0.0,0.06558163464069366
1373.6666666666667,3.756377777777778,0.13511313028402583,0.06720000000000001,0.0,0.06554330885410309
1374.0,3.7591999999999994,0.13524709032708415,0.06760000000000001,0.0,0.0655076652765274
1374.3333333333333,3.762022222222222,0.13538110152921945,0.06760000000000001,0.0,0.06556599587202072
1374.6666666666667,3.7648444444444444,0.13551507436204702,0.068,0.0,0.0655343309044838
1375.0,3.767666666666667,0.13564904719487458,0.0692,0.0,0.06532689183950424
1375.3333333333333,3.7704888888888886,0.13578308397654837,0.0692,0.0,0.06539048999547958
1375.6666666666665,3.773311111111111,0.1359170184400682,0.0692,0.0,0.06545452773571014
1376.0,3.7761333333333336,0.13605100406266502,0.0688,0.0,0.06560946255922318
1376.3333333333335,3.778955555555555,0.13618502805456956,0.0688,0.0,0.06567492336034775
1376.6666666666665,3.7817777777777777,0.13631897530785864,0.0688,0.0,0.06574147194623947
1377.0,3.7845999999999997,0.1364529481406862,0.0688,0.0,0.0658065602183342
1377.3333333333333,3.787422222222222,0.13658694655305226,0.0688,0.0,0.06586973369121552
1377.6666666666667,3.7902444444444443,0.13672091938587982,0.0688,0.0,0.06593059748411179
1378.0,3.793066666666667,0.13685490500847663,0.0692,0.0,0.06589652597904205
1378.3333333333333,3.795888888888889,0.13698886505153496,0.0692,0.0,0.06595338135957718
1378.6666666666667,3.798711111111111,0.13712290183320874,0.06960000000000001,0.0,0.06591656804084778
1379.0,3.8015333333333334,0.13725686187626707,0.06960000000000001,0.0,0.06596913933753967
1379.3333333333333,3.8043555555555555,0.13739084749886388,0.0692,0.0,0.06611257791519165
1379.6666666666665,3.807177777777777,0.1375248331214607,0.0688,0.0,0.06625736504793167
1380.0,3.81,0.13765883153382674,0.0692,0.0,0.06621430069208145
1380.3333333333335,3.9468777777777775,0.14415704470138735,0.0692,0.0,0.06626489758491516
1380.6666666666667,4.083755555555556,0.15065528344848644,0.0692,0.0,0.06631550192832947
1381.0,4.220633333333334,0.15715349661604705,0.0704,0.0,0.06608924269676208
1381.3333333333333,4.35751111111111,0.16365173536314614,0.0708,0.0,0.06605261564254761
1381.6666666666667,4.4943888888888885,0.1701499357409375,0.0716,0.0,0.0659291073679924
1382.0,4.631266666666667,0.17664816169826736,0.0716,0.0,0.06598670035600662
1382.3333333333333,4.768144444444444,0.1831463876555972,0.0724,0.0,0.06586946547031403
1382.6666666666667,4.905022222222223,0.18964458803338857,0.0732,0.0,0.06575843691825867
1383.0,5.041899999999999,0.1961428651497954,0.0732,0.0,0.06582318246364594
1383.3333333333335,5.178777777777778,0.2026411038968945,0.0732,0.0,0.06588885933160782
1383.6666666666665,5.315655555555556,0.2091392914849166,0.0732,0.0,0.06595507264137268
1384.0,5.452533333333333,0.2156375558115542,0.0732,0.0,0.0660213902592659
1384.3333333333335,5.5894111111111116,0.22213570503026858,0.0732,0.0,0.06608730554580688
1384.6666666666667,5.726288888888889,0.22863395656713692,0.0736,0.0,0.06606467068195343
1385.0,5.863166666666667,0.23513220810400526,0.07400000000000001,0.0,0.06604170799255371
1385.3333333333333,6.000044444444445,0.29890417181377416,0.07400000000000001,0.0,0.06610435247421265
1385.6666666666667,6.136922222222223,0.3648174754289357,0.07440000000000001,0.0,0.06607836484909058
1386.0,6.2738000000000005,0.4307307790440973,0.0748,0.0,0.06605074554681778
1386.3333333333333,6.410677777777778,0.4966439803411049,0.0748,0.0,0.06610683351755142
1386.6666666666667,6.547555555555555,0.5625575397516513,0.0748,0.0,0.06615998595952988
1387.0,6.684433333333333,0.6284708433668129,0.0752,0.0,0.06612452864646912
1387.3333333333335,6.821311111111112,0.6943842493001284,0.0756,0.0,0.0660874992609024
1387.6666666666665,6.958188888888889,0.7602973994380591,0.076,0.0,0.06604855507612228
1388.0,7.095066666666666,0.8262108565304516,0.0756,0.0,0.06617698073387146
1388.3333333333333,7.231944444444444,0.8921241601456131,0.0752,0.0,0.06630416959524155
1388.6666666666667,7.3688222222222235,0.9580375149198517,0.0756,0.0,0.06625784188508987
1389.0,7.505700000000001,1.0239504604214744,0.0752,0.0,0.06638376414775848
1389.3333333333333,7.642577777777778,1.0898642244683288,0.076,0.0,0.0662512332201004
1389.6666666666667,7.779455555555555,1.1557774769244133,0.076,0.0,0.06629230827093124
1390.0,7.916333333333334,1.221690831698652,0.076,0.0,0.06633471697568893
1390.3333333333333,8.053211111111112,1.2876042887910444,0.07680000000000001,0.0,0.06620893627405167
1390.6666666666665,8.190088888888889,1.353517438928975,0.07680000000000001,0.0,0.06625580787658691
1391.0,8.326966666666666,1.4194308960213675,0.07640000000000001,0.0,0.06639084964990616
1391.3333333333335,8.463844444444444,1.4853440461592982,0.07640000000000001,0.0,0.06644327938556671
1391.6666666666665,8.600722222222226,1.5512577078879985,0.07640000000000001,0.0,0.06649792939424515
1392.0,8.737600000000002,1.6171707557077752,0.07640000000000001,0.0,0.0665544867515564
